/home/simba/.virtualenvs/QIP/lib/python3.12/site-packages/cotengra/hyperoptimizers/hyper.py:36: UserWarning: Couldn't import `kahypar` - skipping from default hyper optimizer and using basic `labels` method instead. `kahypar` is highly recommended for the best quality contraction paths.
  warnings.warn(
  p=0.05   seed=0 X@3: L= 4 maxS1=3.7199 (bond 4, S0=5.55, Sinf=2.05)
  p=0.05   seed=0 X@3: L= 5 maxS1=4.1445 (bond 4, S0=5.55, Sinf=2.44)
  p=0.05   seed=0 X@3: L= 6 maxS1=4.3317 (bond 4, S0=5.55, Sinf=2.56)
  p=0.05   seed=0 X@3: L= 7 maxS1=4.4953 (bond 4, S0=5.55, Sinf=2.56)
  p=0.05   seed=0 X@3: L= 8 maxS1=4.7586 (bond 4, S0=5.55, Sinf=2.93)
  p=0.05   seed=0 X@3: L= 9 maxS1=4.8344 (bond 4, S0=5.55, Sinf=3.01)
  p=0.05   seed=0 X@3: L=10 maxS1=4.8728 (bond 4, S0=5.55, Sinf=3.03)
  p=0.05   seed=0 Z@3: L= 1 maxS1=1.2144 (bond 2, S0=1.39, Sinf=0.78)
  p=0.05   seed=0 Z@3: L= 2 maxS1=2.2318 (bond 4, S0=2.77, Sinf=1.44)
  p=0.05   seed=0 Z@3: L= 3 maxS1=3.3373 (bond 4, S0=4.16, Sinf=2.05)
  p=0.05   seed=0 Z@3: L= 4 maxS1=4.1583 (bond 4, S0=5.55, Sinf=2.50)
  p=0.05   seed=0 Z@3: L= 5 maxS1=4.5046 (bond 4, S0=5.55, Sinf=2.75)
  p=0.05   seed=0 Z@3: L= 6 maxS1=4.6167 (bond 4, S0=5.55, Sinf=2.73)
  p=0.05   seed=0 Z@3: L= 7 maxS1=4.7018 (bond 4, S0=5.55, Sinf=2.73)
  p=0.05   seed=0 Z@3: L= 8 maxS1=4.8474 (bond 4, S0=5.55, Sinf=3.07)
  p=0.05   seed=0 Z@3: L= 9 maxS1=4.8929 (bond 4, S0=5.55, Sinf=3.17)
  p=0.05   seed=0 Z@3: L=10 maxS1=4.9138 (bond 4, S0=5.55, Sinf=3.23)
  p=0.05   seed=0 X@1: L= 1 maxS1=1.3635 (bond 2, S0=1.39, Sinf=1.11)
  p=0.05   seed=0 X@1: L= 2 maxS1=1.9708 (bond 2, S0=2.77, Sinf=1.30)
  p=0.05   seed=0 X@1: L= 3 maxS1=2.5137 (bond 2, S0=2.77, Sinf=1.69)
  p=0.05   seed=0 X@1: L= 4 maxS1=3.1542 (bond 3, S0=4.16, Sinf=1.99)
  p=0.05   seed=0 X@1: L= 5 maxS1=3.6895 (bond 4, S0=5.55, Sinf=2.14)
  p=0.05   seed=0 X@1: L= 6 maxS1=3.9882 (bond 4, S0=5.55, Sinf=2.24)
  p=0.05   seed=0 X@1: L= 7 maxS1=4.2688 (bond 4, S0=5.55, Sinf=2.37)
  p=0.05   seed=0 X@1: L= 8 maxS1=4.6614 (bond 4, S0=5.55, Sinf=2.86)
  p=0.05   seed=0 X@1: L= 9 maxS1=4.7588 (bond 4, S0=5.55, Sinf=2.79)
  p=0.05   seed=0 X@1: L=10 maxS1=4.8141 (bond 4, S0=5.55, Sinf=2.72)
  p=0.05   seed=1 X@3: L= 1 maxS1=1.1623 (bond 4, S0=1.39, Sinf=0.59)
  p=0.05   seed=1 X@3: L= 2 maxS1=2.1373 (bond 2, S0=2.77, Sinf=1.59)
  p=0.05   seed=1 X@3: L= 3 maxS1=2.9635 (bond 4, S0=4.16, Sinf=1.73)
  p=0.05   seed=1 X@3: L= 4 maxS1=3.7048 (bond 4, S0=5.55, Sinf=2.38)
  p=0.05   seed=1 X@3: L= 5 maxS1=4.4165 (bond 4, S0=5.55, Sinf=2.85)
  p=0.05   seed=1 X@3: L= 6 maxS1=4.6832 (bond 4, S0=5.55, Sinf=2.92)
  p=0.05   seed=1 X@3: L= 7 maxS1=4.8141 (bond 4, S0=5.55, Sinf=3.18)
  p=0.05   seed=1 X@3: L= 8 maxS1=4.8601 (bond 4, S0=5.55, Sinf=3.16)
  p=0.05   seed=1 X@3: L= 9 maxS1=4.8495 (bond 4, S0=5.55, Sinf=2.92)
  p=0.05   seed=1 X@3: L=10 maxS1=4.8780 (bond 4, S0=5.55, Sinf=3.13)
  p=0.05   seed=1 Z@3: L= 1 maxS1=1.3405 (bond 4, S0=1.39, Sinf=1.00)
  p=0.05   seed=1 Z@3: L= 2 maxS1=2.0402 (bond 4, S0=2.77, Sinf=1.26)
  p=0.05   seed=1 Z@3: L= 3 maxS1=3.0608 (bond 4, S0=4.16, Sinf=1.89)
  p=0.05   seed=1 Z@3: L= 4 maxS1=3.7140 (bond 4, S0=5.55, Sinf=2.03)
  p=0.05   seed=1 Z@3: L= 5 maxS1=4.3295 (bond 4, S0=5.55, Sinf=2.64)
  p=0.05   seed=1 Z@3: L= 6 maxS1=4.6227 (bond 4, S0=5.55, Sinf=2.92)
  p=0.05   seed=1 Z@3: L= 7 maxS1=4.7853 (bond 4, S0=5.55, Sinf=3.20)
  p=0.05   seed=1 Z@3: L= 8 maxS1=4.8440 (bond 4, S0=5.55, Sinf=3.15)
  p=0.05   seed=1 Z@3: L= 9 maxS1=4.8427 (bond 4, S0=5.55, Sinf=3.06)
  p=0.05   seed=1 Z@3: L=10 maxS1=4.8801 (bond 4, S0=5.55, Sinf=3.20)
  p=0.05   seed=1 X@1: L= 1 maxS1=1.2188 (bond 1, S0=1.39, Sinf=0.72)
  p=0.05   seed=1 X@1: L= 2 maxS1=2.0357 (bond 2, S0=2.77, Sinf=1.22)
  p=0.05   seed=1 X@1: L= 3 maxS1=2.1498 (bond 2, S0=2.77, Sinf=1.30)
  p=0.05   seed=1 X@1: L= 4 maxS1=2.6956 (bond 3, S0=4.16, Sinf=1.74)
  p=0.05   seed=1 X@1: L= 5 maxS1=3.4057 (bond 4, S0=5.55, Sinf=1.45)
  p=0.05   seed=1 X@1: L= 6 maxS1=3.8821 (bond 4, S0=5.55, Sinf=1.66)
  p=0.05   seed=1 X@1: L= 7 maxS1=4.2303 (bond 4, S0=5.55, Sinf=2.32)
  p=0.05   seed=1 X@1: L= 8 maxS1=4.4672 (bond 4, S0=5.55, Sinf=2.48)
  p=0.05   seed=1 X@1: L= 9 maxS1=4.5155 (bond 4, S0=5.55, Sinf=2.51)
  p=0.05   seed=1 X@1: L=10 maxS1=4.6565 (bond 4, S0=5.55, Sinf=2.70)
  p=0.1    seed=0 X@3: L= 1 maxS1=1.3183 (bond 2, S0=1.39, Sinf=0.91)
  p=0.1    seed=0 X@3: L= 2 maxS1=2.2131 (bond 2, S0=2.77, Sinf=1.48)
  p=0.1    seed=0 X@3: L= 3 maxS1=2.3250 (bond 4, S0=4.16, Sinf=0.86)
  p=0.1    seed=0 X@3: L= 4 maxS1=2.8800 (bond 4, S0=5.55, Sinf=1.43)
  p=0.1    seed=0 X@3: L= 5 maxS1=3.2683 (bond 4, S0=5.55, Sinf=1.67)
  p=0.1    seed=0 X@3: L= 6 maxS1=3.3849 (bond 4, S0=5.55, Sinf=1.53)
  p=0.1    seed=0 X@3: L= 7 maxS1=3.3793 (bond 4, S0=5.55, Sinf=1.35)
  p=0.1    seed=0 X@3: L= 8 maxS1=3.5780 (bond 4, S0=5.55, Sinf=1.53)
  p=0.1    seed=0 X@3: L= 9 maxS1=3.5519 (bond 4, S0=5.55, Sinf=1.41)
  p=0.1    seed=0 X@3: L=10 maxS1=3.4165 (bond 4, S0=5.55, Sinf=1.26)
  p=0.1    seed=0 Z@3: L= 1 maxS1=1.2323 (bond 2, S0=1.39, Sinf=0.87)
  p=0.1    seed=0 Z@3: L= 2 maxS1=2.1922 (bond 2, S0=2.77, Sinf=1.46)
  p=0.1    seed=0 Z@3: L= 3 maxS1=2.9274 (bond 4, S0=4.16, Sinf=1.45)
  p=0.1    seed=0 Z@3: L= 4 maxS1=3.4660 (bond 4, S0=5.55, Sinf=1.73)
  p=0.1    seed=0 Z@3: L= 5 maxS1=3.6887 (bond 4, S0=5.55, Sinf=1.76)
  p=0.1    seed=0 Z@3: L= 6 maxS1=3.6594 (bond 4, S0=5.55, Sinf=1.52)
  p=0.1    seed=0 Z@3: L= 7 maxS1=3.5958 (bond 4, S0=5.55, Sinf=1.42)
  p=0.1    seed=0 Z@3: L= 8 maxS1=3.7019 (bond 4, S0=5.55, Sinf=1.53)
  p=0.1    seed=0 Z@3: L= 9 maxS1=3.6320 (bond 4, S0=5.55, Sinf=1.36)
  p=0.1    seed=0 Z@3: L=10 maxS1=3.5258 (bond 4, S0=5.55, Sinf=1.28)
  p=0.1    seed=0 X@1: L= 1 maxS1=1.3620 (bond 2, S0=1.39, Sinf=1.15)
  p=0.1    seed=0 X@1: L= 2 maxS1=1.9156 (bond 2, S0=2.77, Sinf=1.22)
  p=0.1    seed=0 X@1: L= 3 maxS1=2.3999 (bond 2, S0=2.77, Sinf=1.48)
  p=0.1    seed=0 X@1: L= 4 maxS1=2.7159 (bond 3, S0=4.16, Sinf=1.47)
  p=0.1    seed=0 X@1: L= 5 maxS1=3.0116 (bond 3, S0=4.16, Sinf=1.72)
  p=0.1    seed=0 X@1: L= 6 maxS1=3.0811 (bond 4, S0=5.55, Sinf=1.35)
  p=0.1    seed=0 X@1: L= 7 maxS1=3.2266 (bond 4, S0=5.55, Sinf=1.36)
  p=0.1    seed=0 X@1: L= 8 maxS1=3.5643 (bond 4, S0=5.55, Sinf=1.75)
  p=0.1    seed=0 X@1: L= 9 maxS1=3.5615 (bond 4, S0=5.55, Sinf=1.43)
  p=0.1    seed=0 X@1: L=10 maxS1=3.3184 (bond 4, S0=5.55, Sinf=1.11)
  p=0.1    seed=1 X@3: L= 1 maxS1=1.1297 (bond 3, S0=1.39, Sinf=0.58)
  p=0.1    seed=1 X@3: L= 2 maxS1=2.0694 (bond 2, S0=2.77, Sinf=1.37)
  p=0.1    seed=1 X@3: L= 3 maxS1=2.7462 (bond 4, S0=4.16, Sinf=1.64)
  p=0.1    seed=1 X@3: L= 4 maxS1=3.2884 (bond 4, S0=5.55, Sinf=1.83)
  p=0.1    seed=1 X@3: L= 5 maxS1=3.8897 (bond 4, S0=5.55, Sinf=1.98)
  p=0.1    seed=1 X@3: L= 6 maxS1=3.9984 (bond 4, S0=5.55, Sinf=1.84)
  p=0.1    seed=1 X@3: L= 7 maxS1=4.0322 (bond 4, S0=5.55, Sinf=1.89)
  p=0.1    seed=1 X@3: L= 8 maxS1=3.8935 (bond 4, S0=5.55, Sinf=1.58)
  p=0.1    seed=1 X@3: L= 9 maxS1=3.4571 (bond 4, S0=5.54, Sinf=1.20)
  p=0.1    seed=1 X@3: L=10 maxS1=3.3741 (bond 4, S0=5.55, Sinf=1.45)
  p=0.1    seed=1 Z@3: L= 1 maxS1=1.3026 (bond 4, S0=1.39, Sinf=0.86)
  p=0.1    seed=1 Z@3: L= 2 maxS1=1.8734 (bond 4, S0=2.77, Sinf=1.13)
  p=0.1    seed=1 Z@3: L= 3 maxS1=2.6160 (bond 4, S0=4.16, Sinf=1.43)
  p=0.1    seed=1 Z@3: L= 4 maxS1=2.9788 (bond 4, S0=5.55, Sinf=1.31)
  p=0.1    seed=1 Z@3: L= 5 maxS1=3.4711 (bond 4, S0=5.55, Sinf=1.76)
  p=0.1    seed=1 Z@3: L= 6 maxS1=3.6943 (bond 4, S0=5.55, Sinf=1.87)
  p=0.1    seed=1 Z@3: L= 7 maxS1=3.9003 (bond 4, S0=5.55, Sinf=2.00)
  p=0.1    seed=1 Z@3: L= 8 maxS1=3.8713 (bond 4, S0=5.55, Sinf=1.70)
  p=0.1    seed=1 Z@3: L= 9 maxS1=3.6355 (bond 4, S0=5.54, Sinf=1.50)
  p=0.1    seed=1 Z@3: L=10 maxS1=3.5655 (bond 4, S0=5.55, Sinf=1.63)
  p=0.1    seed=1 X@1: L= 1 maxS1=1.1955 (bond 1, S0=1.39, Sinf=0.65)
  p=0.1    seed=1 X@1: L= 2 maxS1=1.9309 (bond 2, S0=2.77, Sinf=1.16)
  p=0.1    seed=1 X@1: L= 3 maxS1=1.9759 (bond 2, S0=2.77, Sinf=1.23)
  p=0.1    seed=1 X@1: L= 4 maxS1=2.4069 (bond 2, S0=2.77, Sinf=1.46)
  p=0.1    seed=1 X@1: L= 5 maxS1=2.3982 (bond 4, S0=5.55, Sinf=0.75)
  p=0.1    seed=1 X@1: L= 6 maxS1=2.5152 (bond 4, S0=5.55, Sinf=0.79)
  p=0.1    seed=1 X@1: L= 7 maxS1=2.8828 (bond 4, S0=5.55, Sinf=1.36)
  p=0.1    seed=1 X@1: L= 8 maxS1=3.1893 (bond 4, S0=5.55, Sinf=1.30)
  p=0.1    seed=1 X@1: L= 9 maxS1=3.1161 (bond 3, S0=4.16, Sinf=1.71)
  p=0.1    seed=1 X@1: L=10 maxS1=3.2502 (bond 4, S0=5.55, Sinf=1.36)
WROTE loe_measurement/loe_N8_Lmax10_seeds2_exact.json (360 records)
